Time,a_x fts^2,a_y fts^2,a_z fts^2,Roll rate degs,Pitch rate degs,Yaw rate degs,Roll deg,Pitch deg,Heading deg,Velocity kt,Angle of attack deg,Side-slip angle deg,Latitude,Longitude,Altitude
645.267,2.141127747,-0.2467917758,-32.14289841,-0.01136827458,0.01605694233,-0.007112196317,0.2950428046,3.858241209,38.60100605,89.4136287,1.135850871,0.2569223104,63.94278844,-22.09736129,1976.150917
645.358,2.144080459,-0.246987299,-32.15515214,-0.01139772326,0.011369032,-0.007117968483,0.2939928333,3.859629685,38.60041038,89.40743186,1.137677099,0.257199925,63.94281001,-22.09730004,1976.890049
645.458,2.146298876,-0.2471250972,-32.15850706,-0.01140663524,-0.004293291564,-0.00750049436,0.2927470325,3.860199065,38.59968819,89.40004724,1.138371487,0.2575080552,63.9428355,-22.09722766,1977.763761
645.558,2.144682885,-0.2472270607,-32.14914628,-0.01105708175,-0.009861263624,-0.008014720654,0.2916122833,3.859514572,38.59897366,89.39336192,1.138001904,0.2578033577,63.94285903,-22.09716084,1978.57045
645.667,2.139343618,-0.2473887677,-32.14023631,-0.01045735954,0.01138357631,-0.008268997638,0.2905260446,3.859287371,38.5982147,89.38671136,1.13851031,0.2581167427,63.94288255,-22.09709404,1979.377198
645.767,2.144924058,-0.2476498655,-32.15459225,-0.01031000566,0.01631762288,-0.008297337441,0.2894821608,3.860878149,38.59744685,89.38004488,1.140380717,0.2584203119,63.94290608,-22.09702723,1980.183966
645.858,2.147473264,-0.2477926316,-32.1602316,-0.01033367866,0.006698812459,-0.008535532644,0.2885281013,3.862066738,38.59673271,89.37392298,1.141330159,0.2586826067,63.94292764,-22.096966,1980.923645
645.967,2.147619712,-0.2478971903,-32.15288037,-0.01013236875,-0.007893040663,-0.009084989735,0.2874063821,3.86208918,38.5958466,89.36670747,1.140950824,0.2589973186,63.94295312,-22.09689364,1981.798044
646.058,2.14716235,-0.248007347,-32.13809409,-0.009619300295,-0.01853666468,-0.009661653577,0.2864059207,3.860822107,38.59497077,89.36008848,1.139609826,0.2593106855,63.94297664,-22.09682685,1982.605326
646.158,2.138018566,-0.2481297175,-32.11751477,-0.008792307022,0.002433751016,-0.009916382723,0.2855486717,3.859577511,38.59412341,89.3541351,1.138950541,0.2596189871,63.94299819,-22.09676563,1983.345296
646.258,2.144052934,-0.2484803294,-32.13261428,-0.00833911306,0.02296672027,-0.009631646174,0.2846169688,3.861147365,38.59312599,89.34710212,1.141043863,0.2599682342,63.94302367,-22.09669328,1984.219589
646.358,2.148279475,-0.2487015888,-32.14891021,-0.008438387073,0.02209151511,-0.009464617891,0.2837724421,3.863576471,38.59223225,89.34054682,1.143292654,0.260244117,63.94304718,-22.09662651,1985.02657
646.458,2.150865106,-0.2488052672,-32.15466358,-0.008589151629,0.009235826355,-0.009627636821,0.2829841109,3.865161351,38.59141478,89.33454414,1.144228194,0.2604711788,63.94306873,-22.0965653,1985.766399
646.558,2.151130389,-0.2488638393,-32.145392,-0.008451479155,-0.009783741752,-0.01016971016,0.2820474132,3.8652464,38.59041138,89.327433,1.143534213,0.2607426824,63.9430942,-22.09649297,1986.640915
646.667,2.141423604,-0.2489260324,-32.12267977,-0.00776819198,0.004841961089,-0.01058357013,0.2812205535,3.864379234,38.58942917,89.32092644,1.142652955,0.2610210787,63.94311771,-22.0964262,1987.448201
646.767,2.146587406,-0.2491951511,-32.13251521,-0.007374610806,0.02116422407,-0.0104965648,0.2804581286,3.86582889,38.58843271,89.3144436,1.144058237,0.261303705,63.94314122,-22.09635944,1988.255334
646.858,2.150093753,-0.2493734684,-32.14277639,-0.007376599068,0.01984979128,-0.01045756522,0.2797758331,3.867836592,38.58752794,89.30847356,1.145554282,0.2615390107,63.94316276,-22.09629825,1988.995159
646.958,2.151920659,-0.2494885528,-32.14495166,-0.007419467697,0.008155527106,-0.0106983215,0.2789642442,3.869496588,38.58645016,89.30136565,1.146273832,0.2617996667,63.94318822,-22.09622594,1989.869553
647.067,2.152201274,-0.2495664902,-32.13722515,-0.007241346042,-0.004579223789,-0.01114530924,0.2782198737,3.869757173,38.58542032,89.29484362,1.145742318,0.2620477612,63.94321172,-22.09615919,1990.676758
647.167,2.141926755,-0.2496174615,-32.11472912,-0.006662324882,0.005405137626,-0.01154801136,0.2775082976,3.869150148,38.58434273,89.28834337,1.144931988,0.2623194996,63.94323522,-22.09609245,1991.483932
647.267,2.147314275,-0.2498542107,-32.12374545,-0.006317770658,0.02465792373,-0.0114529881,0.2769623453,3.870483956,38.58343194,89.2829261,1.146165427,0.2625530179,63.9432548,-22.09603684,1992.156412
647.358,2.149035026,-0.2500834719,-32.13804457,-0.006330959089,0.0372552765,-0.0112343452,0.2762712853,3.873791061,38.58226635,89.2758924,1.14861415,0.2628255365,63.94328026,-22.09596455,1993.03049
647.458,2.155648105,-0.2502526649,-32.15633408,-0.006690543847,0.03022625454,-0.01122284817,0.2756152306,3.877458736,38.58120633,89.26929345,1.150777021,0.263045096,63.94330375,-22.09589782,1993.837346
647.567,2.157837352,-0.2502915498,-32.15471318,-0.006963735383,0.002754175801,-0.01178214297,0.274863559,3.879462612,38.58003202,89.26207086,1.150789622,0.2632782901,63.9433292,-22.09582554,1994.711652
647.658,2.14462049,-0.2502301603,-32.12441802,-0.006612028862,-0.004251934773,-0.01250494873,0.2742251761,3.878922282,38.57897516,89.25596681,1.149167108,0.2635107931,63.94335074,-22.09576439,1995.451599
647.758,2.149926508,-0.2505063921,-32.12563158,-0.006008673077,0.02040889081,-0.01273585491,0.2735357528,3.879958842,38.57766826,89.24876594,1.149630948,0.2638317582,63.94337618,-22.09569211,1996.325958
647.858,2.153735778,-0.2507462203,-32.13569035,-0.005953281006,0.02472163243,-0.01276753548,0.2729319823,3.882355885,38.57645299,89.24210245,1.151185807,0.2641249253,63.94339967,-22.09562541,1997.132934
647.958,2.156262114,-0.2509069758,-32.14198029,-0.006084736391,0.01748718232,-0.01294602468,0.2723733737,3.884417843,38.5753311,89.23596817,1.152191216,0.2643847409,63.9434212,-22.09556427,1997.872646
648.058,2.157423463,-0.25102565,-32.13887767,-0.006133199761,0.00408917474,-0.01336802323,0.271752678,3.885615421,38.57407814,89.22922628,1.152215944,0.2646743787,63.94344469,-22.09549757,1998.679648
648.158,2.144548433,-0.2510590018,-32.11221659,-0.00581803741,0.0001140295699,-0.01393864622,0.2710885897,3.885421418,38.57266464,89.22191579,1.151250311,0.265016039,63.94347012,-22.09542532,1999.553897
648.267,2.15140939,-0.251392698,-32.12302467,-0.005434099225,0.03047472228,-0.01390439335,0.270522091,3.887098708,38.57132745,89.21522708,1.152605369,0.2653532452,63.94349361,-22.09535864,2000.360691
648.367,2.156315218,-0.251654784,-32.13990971,-0.00562913647,0.03602917675,-0.0137242379,0.2699646481,3.89060068,38.57000571,89.20847286,1.15494727,0.2656643639,63.94351708,-22.09529196,2001.167335
648.467,2.158947317,-0.2518198899,-32.1506535,-0.006009080798,0.02871285185,-0.01379760988,0.269376063,3.893982829,38.5686918,89.20162896,1.156686498,0.2659488696,63.94354056,-22.09522528,2001.974004
648.558,2.160501487,-0.251920384,-32.15054473,-0.006272233806,0.01380084402,-0.01418696249,0.2687528079,3.89625768,38.5673559,89.19469803,1.157153733,0.2662314988,63.94356404,-22.09515861,2002.780802
648.667,2.161023691,-0.2520173289,-32.14019354,-0.006229343526,-0.003860048436,-0.0148109892,0.2681161365,3.896865607,38.5659691,89.18778582,1.156190017,0.2665380742,63.94358751,-22.09509195,2003.587735
648.758,2.153304294,-0.2521756911,-32.12795847,-0.005772964024,0.02450399391,-0.01502577702,0.2675602597,3.897910582,38.56465261,89.18144369,1.156536779,0.2668499456,63.94360903,-22.09503084,2004.327385
648.858,2.158636944,-0.2524725235,-32.1412045,-0.005821698021,0.0320854145,-0.01499169419,0.2669278676,3.901189013,38.56309103,89.1738789,1.158520737,0.2672133707,63.94363446,-22.09495863,2005.201416
648.958,2.161610427,-0.2526677896,-32.14971397,-0.006102576986,0.02372759378,-0.01514649211,0.2663245669,3.904128393,38.56164621,89.16685785,1.159834082,0.2675317304,63.94365792,-22.09489198,2006.008258
649.067,2.162489501,-0.2527946473,-32.14652974,-0.006259211032,0.009212005132,-0.01556097908,0.2656967652,3.905895027,38.56017366,89.15976823,1.159914702,0.2678527076,63.94368139,-22.09482534,2006.815221
649.158,2.162671581,-0.2529068482,-32.13541693,-0.00614509921,-0.004088779616,-0.01607153844,0.2651181589,3.90621479,38.55878069,89.153264,1.158976167,0.2681665878,63.9437029,-22.09476426,2007.555014
649.258,2.154247056,-0.2530944778,-32.11741236,-0.005569439223,0.02310893153,-0.01630723082,0.2644722553,3.906784982,38.55708334,89.14559321,1.158865,0.2685679789,63.94372832,-22.09469207,2008.429222
649.358,2.159950546,-0.253400326,-32.13049485,-0.005526523928,0.03530246396,-0.01605997442,0.2639129682,3.909880342,38.55552258,89.13852548,1.160674676,0.2689227272,63.94375178,-22.09462545,2009.235979
649.458,2.163450016,-0.2536193241,-32.14239489,-0.005801157697,0.02997269056,-0.01595216299,0.2633402475,3.913295783,38.553983,89.13139117,1.162381436,0.2692393242,63.94377524,-22.09455883,2010.042679
649.567,2.165178873,-0.2537537715,-32.14449963,-0.006046453762,0.01673455778,-0.01614614037,0.2627392959,3.915768924,38.55244059,89.12415729,1.163097295,0.2695364802,63.9437987,-22.09449221,2010.849432
649.658,2.165229994,-0.253848149,-32.13741277,-0.006073153436,0.002827976771,-0.01654541319,0.2621745184,3.916752098,38.55099932,89.11748959,1.162744628,0.2698145639,63.9438202,-22.09443116,2011.589018
649.767,2.154070812,-0.2539901358,-32.12027649,-0.005641701345,0.0287188872,-0.01681167776,0.2615266066,3.917727667,38.54924997,89.10960754,1.163073439,0.2701690251,63.94384561,-22.094359,2012.463016
649.858,2.162393094,-0.2543200144,-32.14451752,-0.005777022423,0.04835270994,-0.01657398402,0.2610019254,3.921472685,38.54777267,89.10288288,1.166056433,0.2704632794,63.94386711,-22.09429796,2013.202405
649.958,2.168718842,-0.2545348693,-32.1671689,-0.006475485169,0.03706630093,-0.01661101598,0.2603855774,3.926026145,38.5461774,89.09542502,1.168927225,0.2707522727,63.94389056,-22.09423137,2014.009102
650.058,2.170400416,-0.254613801,-32.16915273,-0.007046602905,0.01180873304,-0.01722104833,0.2597001222,3.928644073,38.5445518,89.08787,1.16956401,0.2710428946,63.94391401,-22.09416478,2014.816108
650.167,2.169203448,-0.254683125,-32.15099808,-0.007080299634,-0.01251733995,-0.01825873466,0.2589201849,3.928682795,38.54269995,89.07966698,1.167961616,0.2714119233,63.94393942,-22.09409265,2015.690718
650.258,2.158406545,-0.2547930366,-32.12320087,-0.006488509199,0.004405419757,-0.01891938271,0.2582843897,3.927770172,38.54104712,89.07278322,1.166602542,0.2717852615,63.94396091,-22.09403163,2016.430873
650.367,2.163867227,-0.2551977312,-32.13213715,-0.006176932303,0.02580721864,-0.01896649809,0.2575947657,3.929578315,38.53905575,89.06466368,1.168081936,0.2722542332,63.94398631,-22.09395952,2017.305449
650.458,2.167386883,-0.2554725682,-32.14315923,-0.006358784666,0.02769803358,-0.01892256349,0.2570152441,3.932155741,38.53737391,89.05773858,1.169866238,0.2726319529,63.9440078,-22.0938985,2018.045422
650.567,2.16935867,-0.2557097376,-32.14949103,-0.006680396341,0.02033843837,-0.01906434123,0.2563006312,3.934875115,38.53538299,89.04954199,1.171194736,0.2730554981,63.94403319,-22.0938264,2018.920015
650.658,2.17128286,-0.2558765145,-32.14644024,-0.006841341038,0.006506766248,-0.01940034299,0.2556150782,3.936375936,38.53352196,89.0419077,1.17126993,0.2734413387,63.94405663,-22.09375986,2019.727462
650.767,2.162834093,-0.2560213501,-32.1294202,-0.006555273024,0.01843538283,-0.01970319042,0.2549310088,3.937044524,38.53162259,89.03432047,1.171001535,0.2738390757,63.94408007,-22.09369332,2020.534976
650.858,2.168109241,-0.2563285784,-32.13930222,-0.006493089262,0.03035443869,-0.019594136,0.2542736898,3.93964872,38.52971545,89.02667763,1.172577194,0.2742312103,63.9441035,-22.09362678,2021.342422
650.958,2.171647023,-0.2565637532,-32.14863862,-0.006714869443,0.02541596169,-0.01956814657,0.253606648,3.942598409,38.52781817,89.01901506,1.174034698,0.2745930879,63.94412693,-22.09356026,2022.149899
651.067,2.172893931,-0.2567135655,-32.14738486,-0.006872958745,0.01296805998,-0.0197850903,0.2529179516,3.944636381,38.52591243,89.01128631,1.174408572,0.274937511,63.94415037,-22.09349373,2022.957491
651.158,2.173539533,-0.2568292234,-32.13819841,-0.006794329257,-0.0003817586122,-0.02014207474,0.2522816825,3.945309209,38.52413889,89.00419256,1.173724981,0.2752555525,63.94417184,-22.09343276,2023.697878
651.258,2.163020904,-0.2569401537,-32.11209036,-0.006219533878,0.01219573031,-0.02046249655,0.2515587659,3.945163842,38.52199917,88.99582445,1.172768235,0.2756482276,63.94419722,-22.09336071,2024.572854
651.358,2.168933147,-0.2572415797,-32.11964785,-0.005860923865,0.03351846876,-0.02013748139,0.2509490409,3.947596296,38.52002407,88.98820595,1.173793481,0.275997387,63.94422065,-22.09329421,2025.380282
651.458,2.173314453,-0.2574719831,-32.13208066,-0.00594091238,0.03475018423,-0.01977653547,0.2503535166,3.951182114,38.51808762,88.98048563,1.175706331,0.2762951322,63.94424408,-22.09322772,2026.187538
651.558,2.175777578,-0.2576005147,-32.1379194,-0.006155054941,0.0235456407,-0.01972277593,0.2497408935,3.954247516,38.51617451,88.97267606,1.176904768,0.2765499748,63.9442675,-22.09316123,2026.99475
651.658,2.176595661,-0.2576691976,-32.13320757,-0.006208839231,0.008015280779,-0.02000170654,0.2491124593,3.955938634,38.51425083,88.96481166,1.176882219,0.2767923414,63.94429092,-22.09309475,2027.801972
651.758,2.165456482,-0.2576795888,-32.11021157,-0.00585770284,0.01168488335,-0.02040452862,0.248493028,3.956318855,38.51228937,88.95694132,1.176231992,0.2770499859,63.94431434,-22.09302827,2028.609146
651.867,2.171637737,-0.2579496564,-32.12209457,-0.00561065449,0.03458925617,-0.0203406373,0.2479158827,3.95878648,38.51030867,88.9490577,1.178015862,0.2773198091,63.94433776,-22.09296181,2029.416085
651.958,2.176023963,-0.258141116,-32.13772558,-0.00586400293,0.03611012976,-0.02029879696,0.2473857063,3.962169739,38.50850164,88.94176262,1.180314815,0.2775489891,63.94435922,-22.09290089,2030.155651
652.067,2.179219412,-0.2582681212,-32.14761908,-0.006319847241,0.02358754755,-0.02062613467,0.2467182133,3.965605438,38.50635438,88.93304817,1.18204365,0.2778104514,63.94438459,-22.09282889,2031.029715
652.167,2.180009969,-0.2583361027,-32.14345949,-0.006539560882,0.00627331066,-0.02129992403,0.2460652401,3.967219855,38.50432231,88.92495145,1.182104148,0.2780761458,63.944408,-22.09276245,2031.83666
652.258,2.166598143,-0.2583175415,-32.11694401,-0.006391919795,-0.002734264862,-0.02206862977,0.2454603877,3.967217932,38.50239199,88.91753181,1.18115879,0.2783641878,63.94442946,-22.09270154,2032.576418
652.358,2.174000821,-0.2586704103,-32.12516703,-0.006005389089,0.02886445682,-0.02242082073,0.2447855136,3.968837777,38.50004186,88.90877647,1.182422215,0.2787597517,63.94445482,-22.09262958,2033.450525
652.467,2.179034825,-0.2589652422,-32.14160715,-0.006265533585,0.0329131134,-0.02257158474,0.2441681748,3.972114334,38.49785305,88.90063839,1.184846416,0.279131085,63.94447822,-22.09256315,2034.257276
652.567,2.182102311,-0.2591726252,-32.15094394,-0.006715003034,0.02218808333,-0.0229778531,0.2435125241,3.9750388,38.49563897,88.89242698,1.186473045,0.2795048205,63.94450163,-22.09249673,2035.064087
652.658,2.18297621,-0.2593140886,-32.1479619,-0.006975454872,0.006819920406,-0.02361216202,0.2428765301,3.976478599,38.49356188,88.88484226,1.186681216,0.2798698468,63.94452308,-22.09243586,2035.803796
652.767,2.169262403,-0.2594081753,-32.12056411,-0.006861239567,-0.002261185735,-0.02448171423,0.2421119796,3.976501815,38.49102384,88.87592752,1.185765937,0.2803519915,63.94454843,-22.09236392,2036.678116
652.858,2.176502208,-0.2597852604,-32.1280771,-0.006534753938,0.02627870095,-0.02473707955,0.2414935858,3.977730853,38.48881914,88.86838791,1.186790276,0.280800541,63.94456988,-22.09230306,2037.417844
652.958,2.182487876,-0.2601803101,-32.14493328,-0.006792120737,0.02990783684,-0.02481718404,0.2407679285,3.981019231,38.4862003,88.85940606,1.189256549,0.2813255127,63.94459523,-22.09223114,2038.291997
653.058,2.185221326,-0.2604447419,-32.15226552,-0.007190583979,0.0181459695,-0.02512561563,0.240061431,3.983573758,38.48376577,88.8510865,1.190627053,0.2817991244,63.94461863,-22.09216476,2039.099004
653.158,2.18613254,-0.2606573089,-32.14745724,-0.007382506084,0.001567587321,-0.02568244529,0.2393227087,3.984681131,38.48128826,88.84271558,1.190616341,0.2822840953,63.94464202,-22.09209838,2039.906174
653.267,2.18568512,-0.2608714212,-32.13265603,-0.007236834601,-0.01430911124,-0.02634853396,0.2385799014,3.984124836,38.47874861,88.83436113,1.189445724,0.2827984876,63.94466541,-22.09203202,2040.713455
653.358,2.178093072,-0.2611515174,-32.11975364,-0.00671527318,0.01737256817,-0.02650748159,0.2379346402,3.984343595,38.47637568,88.82675415,1.18983932,0.2832949763,63.94468685,-22.09197119,2041.453372
653.458,2.183853908,-0.2615673254,-32.13508082,-0.006751106979,0.02716573865,-0.02632196481,0.237257568,3.986755941,38.47379218,88.8184324,1.192084157,0.2838166415,63.94471024,-22.09190484,2042.260405
653.558,2.187303374,-0.2618703365,-32.14642288,-0.007097268304,0.01959513329,-0.02629865785,0.2365589448,3.989261701,38.4712224,88.81005359,1.193977419,0.2842998954,63.94473363,-22.09183849,2043.067437
653.658,2.188657572,-0.2621050852,-32.14611373,-0.007360602131,0.003713237577,-0.02660123023,0.2357652917,3.990653605,38.4684248,88.80091792,1.194598279,0.2848031441,63.94475896,-22.09176663,2043.941847
653.758,2.188546898,-0.2622811209,-32.13636666,-0.007311590845,-0.01000391507,-0.02702618549,0.2350827913,3.990436991,38.46602329,88.79323281,1.194013577,0.2852344303,63.9447804,-22.09170583,2044.68183
653.858,2.18133877,-0.2625562947,-32.12248716,-0.006811315868,0.01516382048,-0.02722022361,0.2343069162,3.990311499,38.46314184,88.78415858,1.194325507,0.2857612519,63.94480573,-22.09163398,2045.556301
653.967,2.186852801,-0.2629255487,-32.13772352,-0.006852882309,0.02456440886,-0.02702174445,0.2336197366,3.992479565,38.46048795,88.77581096,1.196613241,0.2862260286,63.94482911,-22.09156767,2046.363368
654.058,2.189276082,-0.2631773279,-32.14913358,-0.007136353577,0.02337721791,-0.02695664069,0.232973152,3.994791691,38.45806901,88.76809945,1.19863843,0.2866184812,63.94485054,-22.09150689,2047.103194
654.158,2.192855412,-0.2633828637,-32.15543146,-0.007484095793,0.007979071906,-0.02718038755,0.2322342054,3.99657015,38.45542512,88.75964706,1.199775351,0.2870254262,63.94487392,-22.09144059,2047.910422
654.258,2.193223657,-0.2635334376,-32.14441681,-0.007520046611,-0.01531010734,-0.02779868349,0.2314079582,3.996297135,38.45251606,88.75047694,1.19899588,0.2874746309,63.94489924,-22.09136878,2048.785142
654.367,2.184051625,-0.2637044506,-32.12244743,-0.006937661542,0.00453140168,-0.02819385139,0.2306721342,3.995311674,38.44977054,88.74212477,1.198402964,0.2879209558,63.94492261,-22.0913025,2049.592621
654.467,2.189199287,-0.2640598231,-32.13252458,-0.006727839404,0.01730252409,-0.02811067423,0.2299839616,3.996560481,38.44701268,88.73375823,1.200025622,0.2883654255,63.94494598,-22.09123623,2050.39997
654.558,2.192243897,-0.2643322674,-32.14229756,-0.00685833006,0.01549952717,-0.02807764406,0.2292983155,3.998329385,38.44426348,88.72538953,1.201810105,0.2887802614,63.94496935,-22.09116996,2051.20729
654.658,2.194861076,-0.2645309565,-32.14541942,-0.007033597092,0.003040701444,-0.02828863196,0.2285953309,3.999421131,38.4415073,88.71702273,1.202702334,0.2891762987,63.94499272,-22.09110371,2052.014682
654.758,2.195408664,-0.2646831458,-32.1370157,-0.006985736437,-0.01395061225,-0.02875302303,0.227883213,3.998993064,38.43871763,88.70863933,1.202209328,0.2895766055,63.94501609,-22.09103746,2052.822176
654.858,2.185802719,-0.2648464972,-32.11728753,-0.006434396819,0.006361995633,-0.02907129489,0.227198593,3.998042379,38.43588061,88.7003451,1.201951788,0.289999317,63.94503945,-22.09097122,2053.629643
654.967,2.192096131,-0.2651977754,-32.13153418,-0.006286406167,0.02160840592,-0.02890811354,0.2265585779,3.999628801,38.43303885,88.69209497,1.204046248,0.2904149003,63.94506282,-22.09090498,2054.436935
655.058,2.196279923,-0.2654486301,-32.14435482,-0.006524329092,0.01610820457,-0.02887327855,0.2259119163,4.001697073,38.43021097,88.68377915,1.206021299,0.2907965499,63.94508618,-22.09083876,2055.244197
655.167,2.198027086,-0.2656044494,-32.14520663,-0.006707322516,0.001678561193,-0.02916111454,0.2252409765,4.002720849,38.4273718,88.67548675,1.206694519,0.291163361,63.94510954,-22.09077254,2056.051554
655.258,2.198095882,-0.265720503,-32.13570663,-0.006617543199,-0.01331521997,-0.02963671362,0.2246199696,4.002277206,38.42473383,88.66789126,1.206086313,0.2915102609,63.94513095,-22.09071185,2056.791718
655.358,2.18801666,-0.2658336306,-32.10651,-0.005887599849,0.002603275017,-0.03003854777,0.2239227727,4.000918205,38.42155951,88.65906382,1.204548327,0.2919466351,63.94515625,-22.09064013,2057.666413
655.458,2.193977474,-0.266169762,-32.11475951,-0.005431252215,0.02164122241,-0.02977003527,0.2233517355,4.002296787,38.41862458,88.65093807,1.205924247,0.2923437011,63.94517961,-22.09057394,2058.473537
655.558,2.197673722,-0.2664093653,-32.12576553,-0.005429617457,0.02105376533,-0.02953220517,0.2228479743,4.00437146,38.41596084,88.64349604,1.207652015,0.292667874,63.94520102,-22.09051327,2059.213226
655.658,2.199786358,-0.2665807144,-32.13001106,-0.005527501848,0.01036302127,-0.02955078555,0.2222452265,4.006222721,38.41282747,88.63462019,1.208852291,0.2930143282,63.94522632,-22.09044158,2060.087313
655.767,2.200928894,-0.2666939885,-32.12493033,-0.00546082096,-0.004251027658,-0.02985740674,0.2216851895,4.006647258,38.40991908,88.62643936,1.208765869,0.2933267356,63.94524967,-22.09037541,2060.894117
655.867,2.190287193,-0.2667642655,-32.1032799,-0.004978101884,0.004258001613,-0.03022787494,0.2211469408,4.005982341,38.40697229,88.6183172,1.208241319,0.2936560689,63.94527302,-22.09030925,2061.700801
655.967,2.196898736,-0.2670721015,-32.11623038,-0.004692225673,0.02433770397,-0.03012768673,0.2206593159,4.007589462,38.40401107,88.61019908,1.210113071,0.2939921743,63.94529636,-22.0902431,2062.507195
656.058,2.200539081,-0.2672747953,-32.12871787,-0.004836908456,0.02434135931,-0.0300730276,0.220217055,4.009941446,38.40130703,88.60273334,1.212099224,0.2942783191,63.94531777,-22.09018247,2063.246226
656.158,2.203112598,-0.2674180904,-32.13366655,-0.005063890167,0.01262794428,-0.03032488078,0.2196714171,4.012108603,38.39810353,88.59385746,1.213326616,0.2946032618,63.94534306,-22.09011082,2064.119574
656.258,2.203867889,-0.2675147971,-32.12679812,-0.005038031769,-0.00194823362,-0.03083384767,0.2191552543,4.012747836,38.39510805,88.58568178,1.213051813,0.2949182659,63.9453664,-22.0900447,2064.925735
656.358,2.191549253,-0.2675105365,-32.09372507,-0.004491112126,-0.0008143411529,-0.03136831756,0.218660026,4.012074611,38.39205652,88.57761886,1.211176472,0.2952634186,63.94538974,-22.08997858,2065.731799
656.467,2.19795056,-0.2678443629,-32.09981065,-0.003840137548,0.02763088738,-0.03126043526,0.2182379923,4.01354473,38.388979,88.56960658,1.212059441,0.2956273316,63.94541309,-22.08991247,2066.537497
656.567,2.202749309,-0.2681216253,-32.11450314,-0.003795739455,0.03360881136,-0.03099038806,0.2178515564,4.016774509,38.38592516,88.56152108,1.214317787,0.2959599577,63.94543642,-22.08984637,2067.342847
656.667,2.205859085,-0.2682958433,-32.12419599,-0.004008144739,0.02471773294,-0.03099213172,0.2174543665,4.019851904,38.38288779,88.5533594,1.216019558,0.2962613181,63.94545976,-22.08978027,2068.148002
656.767,2.207044528,-0.2684026447,-32.12275739,-0.004115582787,0.009648718925,-0.03134219059,0.217038427,4.02169155,38.37983379,88.54514688,1.216430645,0.2965602416,63.9454831,-22.08971419,2068.953057
656.858,2.207271933,-0.2684940633,-32.11275265,-0.003967392052,-0.004417466603,-0.03186405941,0.216657744,4.022015519,38.37699374,88.53761357,1.21574271,0.2968569153,63.94550449,-22.08965362,2069.69092
656.958,2.199772197,-0.2686925876,-32.10394879,-0.003459808661,0.02879773918,-0.03206502985,0.2162813644,4.023342853,38.37385159,88.52940823,1.216782743,0.2972147051,63.94552783,-22.08958755,2070.495579
657.058,2.206055638,-0.2690132405,-32.12389396,-0.003621280279,0.03813644196,-0.03202600782,0.2158949692,4.027209743,38.37044456,88.52043381,1.219776792,0.297598698,63.9455531,-22.08951598,2071.366956
657.158,2.209551929,-0.2692078137,-32.13713112,-0.00403519008,0.02908508861,-0.03225174157,0.2155383648,4.03043758,38.36755574,88.51279264,1.221752783,0.2979155959,63.94557449,-22.08945544,2072.104187
657.258,2.210717074,-0.2693538647,-32.13680016,-0.004374353597,0.01155925605,-0.03291789318,0.2150723477,4.032779444,38.36409532,88.50365219,1.222483263,0.2983133287,63.94559976,-22.08938389,2072.975497
657.358,2.210565154,-0.2694576795,-32.12243082,-0.004283469025,-0.003133933952,-0.03364577562,0.2146638356,4.033237353,38.36110131,88.49600534,1.221092635,0.2986909439,63.94562115,-22.08932336,2073.712782
657.458,2.203002986,-0.2696912493,-32.10676585,-0.003674294211,0.02701972561,-0.03400073168,0.214258039,4.034345264,38.35777232,88.48765748,1.221198133,0.2991516879,63.94564448,-22.08925733,2074.516908
657.558,2.208876787,-0.2700899368,-32.12198413,-0.003654296459,0.03645595313,-0.03396683503,0.2138573404,4.037998796,38.35415409,88.47855023,1.223524872,0.2996532359,63.94566974,-22.08918582,2075.387735
657.667,2.212191259,-0.2703659466,-32.13258359,-0.003955608599,0.02912223669,-0.03410574694,0.213470558,4.041442026,38.35081198,88.47005064,1.225375717,0.3001007945,63.94569307,-22.08911981,2076.191447
657.767,2.213428166,-0.2705762171,-32.13274174,-0.004193469131,0.01476182848,-0.03453006657,0.213054144,4.043759532,38.34744272,88.46148265,1.226044246,0.300553429,63.94571639,-22.08905381,2076.995148
657.867,2.213525855,-0.2707675923,-32.12218646,-0.004168771271,-0.0009097321287,-0.03514395418,0.2126249746,4.044544251,38.34402114,88.45287178,1.225504269,0.301034225,63.94573971,-22.08898782,2077.798833
657.967,2.205969007,-0.2710613202,-32.11268671,-0.003747625726,0.03023109453,-0.03540662518,0.2122223016,4.045895864,38.34054694,88.44430557,1.226376161,0.3015512446,63.94576303,-22.08892184,2078.602345
658.058,2.211676614,-0.2714612739,-32.13100259,-0.003928282235,0.0411968876,-0.03531756221,0.211835422,4.049647545,38.33706904,88.4356418,1.229196042,0.3020623127,63.94578635,-22.08885587,2079.405644
658.167,2.215658727,-0.2717748273,-32.14700469,-0.004437704145,0.03463681728,-0.03542487274,0.2114117626,4.053617902,38.3335936,88.42691771,1.231636841,0.3025522531,63.94580967,-22.08878991,2080.208927
658.258,2.216027944,-0.2719896113,-32.14843636,-0.004856626392,0.0196952308,-0.03586429037,0.2109381698,4.056448006,38.33009206,88.41807511,1.232696944,0.3030436265,63.94583298,-22.08872395,2081.012343
658.367,2.216902449,-0.2721994282,-32.13935249,-0.004882098059,0.01191394808,-0.03640470916,0.2104401955,4.058157698,38.32653873,88.40929806,1.232076267,0.3035581238,63.9458563,-22.08865801,2081.8159
